#gene	symbol	name
101930330	LOC101930330	double homeobox protein 4-like protein 4-like
101930331	LOC101930331	putative uncharacterized protein encoded by LINC00174-like
101930332	LOC101930332	autism susceptibility gene 2 protein-like
101930333	LOC101930333	uncharacterized LOC101930333
101930334	LOC101930334	uncharacterized LOC101930334
101930335	LOC101930335	zinc finger CCCH domain-containing protein 13-like
101930336	LOC101930336	uncharacterized LOC101930336
101930337	LOC101930337	uncharacterized LOC101930337
101930338	LOC101930338	uncharacterized LOC101930338
101930339	LOC101930339	protein piccolo-like
101930340	LOC101930340	putative uncharacterized protein encoded by LINC00174-like
101930341	LOC101930341	uncharacterized LOC101930341
101930342	LOC101930342	double homeobox protein 4-like protein 4-like
101930343	LOC101930343	uncharacterized LOC101930343
101930344	LOC101930344	uncharacterized LOC101930344
101930345	LOC101930345	lipopolysaccharide-induced tumor necrosis factor-alpha factor-like
101930346	LOC101930346	uncharacterized LOC101930346
101930347	LOC101930347	collagen alpha-2(I) chain-like
101930348	LOC101930348	uncharacterized LOC101930348
101930349	LOC101930349	uncharacterized LOC101930349
101930350	LOC101930350	AP-3 complex subunit sigma-1-like
101930351	LOC101930351	uncharacterized LOC101930351
101930352	LOC101930352	double homeobox protein 4-like
101930353	LOC101930353	uncharacterized LOC101930353
101930354	LOC101930354	uncharacterized LOC101930354
101930355	LOC101930355	uncharacterized LOC101930355
101930356	LOC101930356	actin cytoskeleton-regulatory complex protein PAN1-like
101930357	LOC101930357	uncharacterized LOC101930357
101930358	LOC101930358	uncharacterized LOC101930358
101930359	LOC101930359	uncharacterized LOC101930359
101930360	LOC101930360	double homeobox protein 4-like protein 4-like
101930361	LOC101930361	uncharacterized LOC101930361
101930362	LOC101930362	uncharacterized LOC101930362
101930363	LOC101930363	uncharacterized LOC101930363
101930364	LOC101930364	uncharacterized LOC101930364
101930365	LOC101930365	uncharacterized LOC101930365
101930366	LOC101930366	ewing's tumor-associated antigen 1-like
101930367	LOC101930367	chondrosarcoma-associated gene 2/3 protein-like
101930368	LOC101930368	uncharacterized LOC101930368
101930369	LOC101930369	double homeobox protein 4-like protein 4-like
101930370	LOC101930370	uncharacterized LOC101930370
101930371	LOC101930371	uncharacterized LOC101930371
101930372	LOC101930372	uncharacterized LOC101930372
101930373	LOC101930373	hydrocephalus-inducing protein homolog
101930374	LOC101930374	uncharacterized LOC101930374
101930375	LOC101930375	uncharacterized LOC101930375
101930376	LOC101930376	hemicentin-2-like
101930377	LOC101930377	collagen alpha-1(III) chain-like
101930378	LOC101930378	uncharacterized LOC101930378
101930379	LOC101930379	protein FAM115C-like
101930380	LOC101930380	uncharacterized LOC101930380
101930381	LOC101930381	Ig heavy chain V-II region SESS-like
101930382	LOC101930382	putative uncharacterized protein DDB_G0271982-like
101930383	LOC101930383	leucine-rich repeat extensin-like protein 5-like
101930384	LOC101930384	uncharacterized LOC101930384
101930385	LOC101930385	glycosylphosphatidylinositol anchor attachment 1 protein-like
101930386	LOC101930386	uncharacterized LOC101930386
101930387	LOC101930387	double homeobox protein 4-like protein 4-like
101930388	LOC101930388	uncharacterized LOC101930388
101930389	LOC101930389	uncharacterized LOC101930389
101930390	LOC101930390	stress response protein NST1-like
101930391	LOC101930391	telomeric repeat-binding factor 1-like
101930392	LOC101930392	cytoplasmic protein NCK2-like
101930393	LOC101930393	uncharacterized LOC101930393
101930394	LOC101930394	uncharacterized LOC101930394
101930395	LOC101930395	uncharacterized LOC101930395
101930396	LOC101930396	double homeobox protein 4-like protein 4-like
101930397	LOC101930397	uncharacterized LOC101930397
101930398	LOC101930398	Ig heavy chain V-III region HIL-like
101930399	LOC101930399	circumsporozoite protein-like
101930400	LOC101930400	aldo-keto reductase family 1 member C2-like
101930401	LOC101930401	uncharacterized LOC101930401
101930402	LOC101930402	uncharacterized LOC101930402
101930403	LOC101930403	double homeobox protein 4-like protein 4-like
101930404	LOC101930404	uncharacterized LOC101930404
101930405	LOC101930405	uncharacterized LOC101930405
101930406	LOC101930406	uncharacterized LOC101930406
101930407	LOC101930407	uncharacterized LOC101930407
101930408	LOC101930408	uncharacterized LOC101930408
101930409	LOC101930409	double homeobox protein 4-like protein 4-like
101930410	LOC101930410	uncharacterized LOC101930410
101930411	LOC101930411	serine/threonine-protein phosphatase 4 regulatory subunit 2-like
101930412	LOC101930412	collagen alpha-1(III) chain-like
101930413	LOC101930413	uncharacterized LOC101930413
101930414	LOC101930414	putative uncharacterized protein FLJ00310-like
101930415	LOC101930415	uncharacterized LOC101930415
101930416	LOC101930416	myomegalin-like
101930417	LOC101930417	uncharacterized LOC101930417
101930418	LOC101930418	uncharacterized LOC101930418
101930419	LOC101930419	uncharacterized LOC101930419
101930420	LOC101930420	DNA primase large subunit-like
101930421	LOC101930421	uncharacterized LOC101930421
101930422	LOC101930422	UDP-glucuronosyltransferase 2B10-like
101930423	LOC101930423	uncharacterized LOC101930423
101930424	LOC101930424	probable E3 ubiquitin-protein ligase DTX2-like
101930425	LOC101930425	uncharacterized LOC101930425
101930426	LOC101930426	double homeobox protein 4-like protein 4-like
101930427	LOC101930427	uncharacterized LOC101930427
101930428	LOC101930428	uncharacterized LOC101930428
101930429	LOC101930429	uncharacterized LOC101930429
101930430	LOC101930430	leucine-rich repeat-containing protein 37A3-like
101930431	LOC101930431	uncharacterized LOC101930431
101930432	LOC101930432	putative ankyrin repeat domain-containing protein ENSP00000330211-like
101930433	LOC101930433	uncharacterized LOC101930433
101930434	LOC101930434	golgin subfamily A member 8I-like
101930435	LOC101930435	basic proline-rich protein-like
101930436	LOC101930436	uncharacterized LOC101930436
101930437	LOC101930437	uncharacterized LOC101930437
101930438	LOC101930438	uncharacterized LOC101930438
101930439	LOC101930439	uncharacterized LOC101930439
101930440	LOC101930440	collagen alpha-5(IV) chain-like
101930441	LOC101930441	mucin-3A-like
101930442	LOC101930442	uncharacterized LOC101930442
101930443	LOC101930443	uncharacterized LOC101930443
101930444	LOC101930444	uncharacterized LOC101930444
101930445	LOC101930445	double homeobox protein 4-like protein 4-like
101930446	LOC101930446	uncharacterized LOC101930446
101930447	LOC101930447	collagen alpha-1(XIV) chain-like
101930448	LOC101930448	uncharacterized LOC101930448
101930449	LOC101930449	uncharacterized LOC101930449
101930450	LOC101930450	uncharacterized LOC101930450
101930451	LOC101930451	uncharacterized LOC101930451
101930452	LOC101930452	uncharacterized LOC101930452
101930453	LOC101930453	uncharacterized LOC101930453
101930454	LOC101930454	uncharacterized LOC101930454
101930455	LOC101930455	spidroin-1-like
101930456	LOC101930456	uncharacterized LOC101930456
101930457	LOC101930457	uncharacterized LOC101930457
101930458	LOC101930458	uncharacterized LOC101930458
101930459	LOC101930459	putative golgin subfamily A member 6D-like
101930460	LOC101930460	uncharacterized LOC101930460
101930461	LOC101930461	uncharacterized LOC101930461
101930462	LOC101930462	centrosomal protein of 170 kDa-like
101930463	LOC101930463	uncharacterized LOC101930463
101930464	LOC101930464	centrosomal protein of 170 kDa-like
101930465	LOC101930465	zinc finger protein 99-like
101930466	LOC101930466	putative uncharacterized protein FLJ44672-like
101930467	LOC101930467	uncharacterized LOC101930467
101930468	LOC101930468	uncharacterized LOC101930468
101930469	LOC101930469	uncharacterized LOC101930469
101930470	LOC101930470	uncharacterized LOC101930470
101930471	LOC101930471	uncharacterized LOC101930471
101930472	LOC101930472	RNA-binding motif protein, X chromosome-like
101930473	LOC101930473	collagen alpha-1(XXV) chain-like
101930474	LOC101930474	chitin-binding lectin 1-like
101930475	LOC101930475	putative uncharacterized protein FLJ44672-like
101930476	LOC101930476	uncharacterized LOC101930476
101930477	LOC101930477	uncharacterized LOC101930477
101930478	LOC101930478	uncharacterized LOC101930478
101930479	LOC101930479	collagen alpha-2(I) chain-like
101930480	LOC101930480	uncharacterized LOC101930480
101930481	LOC101930481	uncharacterized LOC101930481
101930482	LOC101930482	double homeobox protein 4-like protein 4-like
101930483	LOC101930483	talin-1-like
101930484	LOC101930484	uncharacterized LOC101930484
101930485	LOC101930485	uncharacterized LOC101930485
101930486	LOC101930486	uncharacterized LOC101930486
101930487	LOC101930487	putative uncharacterized protein FLJ44672-like
101930488	LOC101930488	uncharacterized LOC101930488
101930489	LOC101930489	uncharacterized LOC101930489
101930490	LOC101930490	uncharacterized LOC101930490
101930491	LOC101930491	uncharacterized LOC101930491
101930492	LOC101930492	collagen alpha-1(III) chain-like
101930493	LOC101930493	uncharacterized LOC101930493
101930494	LOC101930494	uncharacterized LOC101930494
101930495	LOC101930495	uncharacterized LOC101930495
101930496	LOC101930496	uncharacterized LOC101930496
101930497	LOC101930497	double homeobox protein 4-like protein 4-like
101930498	LOC101930498	uncharacterized LOC101930498
101930499	LOC101930499	uncharacterized LOC101930499
101930500	LOC101930500	structure-specific endonuclease subunit SLX1-like
101930501	LOC101930501	putative paraneoplastic antigen-like protein 6B-like protein LOC649238-like
101930502	LOC101930502	uncharacterized LOC101930502
101930503	LOC101930503	uncharacterized LOC101930503
101930504	LOC101930504	double homeobox protein 4-like protein 4-like
101930505	LOC101930505	uncharacterized LOC101930505
101930506	LOC101930506	uncharacterized LOC101930506
101930507	LOC101930507	uncharacterized LOC101930507
101930508	LOC101930508	uncharacterized LOC101930508
101930509	LOC101930509	uncharacterized LOC101930509
101930510	LOC101930510	Ig kappa chain V-I region Walker-like
101930511	LOC101930511	uncharacterized LOC101930511
101930512	LOC101930512	uncharacterized LOC101930512
101930513	LOC101930513	uncharacterized LOC101930513
101930514	LOC101930514	uncharacterized LOC101930514
101930515	LOC101930515	adhesive plaque matrix protein-like
101930516	LOC101930516	uncharacterized LOC101930516
101930517	LOC101930517	uncharacterized LOC101930517
101930518	LOC101930518	uncharacterized LOC101930518
101930519	LOC101930519	uncharacterized LOC101930519
101930520	LOC101930520	spidroin-1-like
101930521	LOC101930521	uncharacterized LOC101930521
101930522	LOC101930522	uncharacterized LOC101930522
101930523	LOC101930523	uncharacterized LOC101930523
101930524	LOC101930524	uncharacterized LOC101930524
101930525	LOC101930525	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like
101930526	LOC101930526	uncharacterized LOC101930526
101930527	LOC101930527	uncharacterized LOC101930527
101930528	LOC101930528	uncharacterized LOC101930528
101930529	LOC101930529	uncharacterized LOC101930529
101930530	LOC101930530	uncharacterized LOC101930530
101930531	LOC101930531	uncharacterized LOC101930531
101930532	LOC101930532	uncharacterized LOC101930532
101930533	LOC101930533	double homeobox protein 4-like protein 4-like
101930534	LOC101930534	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like
101930535	LOC101930535	uncharacterized LOC101930535
101930536	LOC101930536	collagen alpha-1(I) chain-like
101930537	LOC101930537	uncharacterized LOC101930537
101930538	LOC101930538	FERM and PDZ domain-containing protein 3-like
101930539	LOC101930539	uncharacterized LOC101930539
101930540	LOC101930540	uncharacterized LOC101930540
101930541	LOC101930541	uncharacterized LOC101930541
101930542	LOC101930542	NADH-ubiquinone oxidoreductase chain 5-like
101930543	LOC101930543	uncharacterized LOC101930543
101930544	LOC101930544	serine/arginine repetitive matrix protein 3-like
101930545	LOC101930545	uncharacterized LOC101930545
101930546	LOC101930546	uncharacterized LOC101930546
101930547	LOC101930547	atherin-like
101930548	LOC101930548	uncharacterized LOC101930548
101930549	LOC101930549	uncharacterized LOC101930549
101930550	LOC101930550	homeobox protein unc-4 homolog
101930551	LOC101930551	abhydrolase domain-containing protein FAM108A2/A3-like
101930552	LOC101930552	zinc finger protein 717-like
101930553	LOC101930553	uncharacterized LOC101930553
101930554	LOC101930554	uncharacterized LOC101930554
101930555	LOC101930555	uncharacterized LOC101930555
101930556	LOC101930556	uncharacterized LOC101930556
101930557	LOC101930557	collagen alpha-1(V) chain-like
101930558	LOC101930558	uncharacterized LOC101930558
101930559	LOC101930559	uncharacterized LOC101930559
101930560	LOC101930560	uncharacterized LOC101930560
101930561	LOC101930561	centromere protein N-like
101930562	LOC101930562	uncharacterized LOC101930562
101930563	LOC101930563	T-complex protein 1 subunit zeta-like
101930564	LOC101930564	uncharacterized LOC101930564
101930565	LOC101930565	uncharacterized LOC101930565
101930566	LOC101930566	uncharacterized LOC101930566
101930567	LOC101930567	uncharacterized LOC101930567
101930568	LOC101930568	keratin-associated protein 4-8-like
101930569	LOC101930569	glutenin, high molecular weight subunit DX5-like
101930570	LOC101930570	uncharacterized LOC101930570
101930571	LOC101930571	tubulin alpha-3E chain-like
101930572	LOC101930572	double homeobox protein 4-like protein 4-like
101930573	LOC101930573	uncharacterized LOC101930573
101930574	LOC101930574	HERV-V_19q13.41 provirus ancestral Env polyprotein 2-like
101930575	LOC101930575	uncharacterized LOC101930575
101930576	LOC101930576	uncharacterized LOC101930576
101930577	LOC101930577	putative uncharacterized protein FLJ45355-like
101930578	LOC101930578	uncharacterized LOC101930578
101930579	LOC101930579	putative uncharacterized protein FLJ45355-like
101930580	LOC101930580	uncharacterized LOC101930580
101930581	LOC101930581	uncharacterized LOC101930581
101930582	LOC101930582	peptidyl-prolyl cis-trans isomerase A-like
101930583	LOC101930583	uncharacterized LOC101930583
